onset	duration	trial_type	correct
0.021	20	3	0
20.0035	2	4	1
27.0009	2	4	1
33.0086	2	4	1
38.0067	2	4	1
42.0052	2	4	1
48.003	2	4	0
61.0081	2	4	1
65.0066	2	4	1
70.0047	2	4	1
77.0021	2	4	1
83.0099	2	4	1
87.0084	2	4	1
94.0057	2	4	1
98.0042	2	4	0
110.0097	2	4	0
115.0078	2	4	1
120.0064	2	2	1
125.0042	2	2	1
131.0019	2	2	1
138.0093	2	2	1
149.0051	2	2	1
153.0036	2	2	0
160.001	2	2	1
166.0088	2	2	1
170.0072	20	3	0
190.0097	2	1	1
197.0071	2	1	1
202.0052	2	1	1
212.0014	2	1	1
219.0088	2	1	1
223.0073	2	1	1
229.0051	2	1	1
234.0032	2	1	1
240.001	2	2	1
247.0084	2	2	1
251.0069	2	2	1
258.0042	2	2	1
268.0105	2	2	1
273.0086	2	2	1
279.0063	2	2	1
284.0045	2	2	1
290.0022	2	1	0
297.0095	2	1	1
303.0073	2	1	1
309.005	2	1	1
320.0009	2	1	1
324.0094	2	1	1
329.0075	2	1	1
336.0049	2	1	1
340.0034	20	3	0
