onset	duration	trial_type	correct
0.0211	20	3	0
20.001	2	1	1
27.0009	2	1	0
33.0009	2	1	1
38.0009	2	1	1
43.0009	2	1	1
47.0009	2	1	1
54.0008	2	1	0
66.0008	2	1	0
70.0008	2	1	1
77.0007	2	1	1
89.0007	2	1	1
94.0007	2	1	1
99.0006	2	1	1
103.0006	2	1	1
110.0006	2	1	1
114.0106	2	1	0
120.0106	2	4	0
127.0105	2	4	1
133.0105	2	4	1
137.0105	2	4	1
142.0105	2	4	1
146.0104	2	4	0
159.0104	2	4	1
164.0104	2	4	1
170.0103	20	3	0
190.0107	2	2	1
195.0103	2	2	1
199.0103	2	2	1
211.0102	2	2	1
218.0102	2	2	1
224.0102	2	2	1
228.0101	2	2	0
233.0101	2	2	0
240.01	2	4	0
245.01	2	4	1
251.01	2	4	0
255.01	2	4	1
262.0099	2	4	1
266.0099	2	4	1
271.0099	2	4	1
284.0098	2	4	1
290.0099	2	2	1
295.0099	2	2	0
305.0098	2	2	1
309.0098	2	2	0
316.0098	2	2	1
322.0097	2	2	1
328.0097	2	2	1
335.0097	2	2	1
340.0096	20	3	0
