onset	duration	trial_type	correct
0.0179	20	3	0
20.0105	2	1	1
27.0079	2	1	1
33.0056	2	1	1
38.0037	2	1	1
43.0019	2	1	1
47.0104	2	1	1
54.0078	2	1	1
66.0033	2	1	0
70.0018	2	1	1
77.0092	2	1	1
89.0047	2	1	1
94.0028	2	1	1
99.0009	2	1	1
103.0094	2	1	1
110.0068	2	1	1
114.0053	2	1	0
120.0031	2	4	1
127.0105	2	4	1
133.0082	2	4	1
137.0067	2	4	1
142.0049	2	4	1
146.0033	2	4	1
159.0085	2	4	1
164.0066	2	4	1
170.0044	20	3	0
190.0074	2	2	1
195.0051	2	2	1
199.0036	2	2	1
211.0092	2	2	1
218.0065	2	2	1
224.0043	2	2	1
228.0028	2	2	0
233.0009	2	2	1
240.0082	2	4	1
245.0064	2	4	1
251.0041	2	4	1
255.0026	2	4	1
262.01	2	4	1
266.0085	2	4	1
271.0066	2	4	1
284.0018	2	4	1
290.0096	2	2	1
295.0077	2	2	1
305.004	2	2	1
309.0025	2	2	0
316.0099	2	2	1
322.0076	2	2	1
328.0054	2	2	1
335.0028	2	2	1
340.0008	20	3	0
