onset	duration	trial_type	correct
0.023	20	3	0
20.0054	2	4	1
27.0028	2	4	1
33.0105	2	4	1
38.0086	2	4	1
42.0071	2	4	1
48.0048	2	4	1
61.0099	2	4	1
65.0084	2	4	1
70.0065	2	4	1
77.0038	2	4	1
83.0016	2	4	1
87.01	2	4	1
94.0074	2	4	1
98.0059	2	4	0
110.0013	2	4	0
115.0094	2	4	1
120.008	2	2	1
125.0057	2	2	1
131.0034	2	2	1
138.0008	2	2	1
149.0066	2	2	1
153.0051	2	2	0
160.0024	2	2	1
166.0102	2	2	1
170.0086	20	3	0
190.001	2	1	1
197.0084	2	1	1
202.0065	2	1	1
212.0027	2	1	1
219.01	2	1	1
223.0085	2	1	1
229.0062	2	1	1
234.0044	2	1	1
240.0021	2	2	1
247.0095	2	2	1
251.008	2	2	1
258.0053	2	2	1
268.0015	2	2	1
273.0096	2	2	1
279.0074	2	2	1
284.0055	2	2	1
290.0031	2	1	1
297.0105	2	1	1
303.0082	2	1	1
309.0059	2	1	1
320.0018	2	1	1
324.0103	2	1	1
329.0084	2	1	1
336.0057	2	1	1
340.0042	20	3	0
