onset	duration	trial_type	correct
0.0275	20	3	0
20.0079	2	2	1
25.0074	2	2	1
37.0074	2	2	1
44.0074	2	2	1
51.0074	2	2	1
57.0074	2	2	1
62.0073	2	2	1
66.0073	2	2	1
70.0073	2	2	1
76.0073	2	2	1
83.0073	2	2	1
87.0073	2	2	1
98.0072	2	2	1
104.0072	2	2	1
109.0072	2	2	1
113.0072	2	2	1
120.0071	2	1	1
124.0071	2	1	1
130.0071	2	1	1
137.007	2	1	1
141.007	2	1	0
146.007	2	1	1
159.007	2	1	1
165.007	2	1	1
170.0069	20	3	0
190.0069	2	4	0
195.0069	2	4	1
205.0068	2	4	1
212.0068	2	4	1
216.0068	2	4	0
222.0068	2	4	1
227.0068	2	4	1
233.0067	2	4	0
240.0067	2	1	1
247.0067	2	1	1
252.0067	2	1	1
258.0067	2	1	1
265.0066	2	1	1
271.0066	2	1	1
281.0066	2	1	1
286.0066	2	1	1
290.0066	2	4	1
297.0065	2	4	0
301.0065	2	4	1
312.0065	2	4	1
316.0065	2	4	1
322.0064	2	4	1
329.0064	2	4	1
335.0064	2	4	0
340.0064	20	3	0
