onset	duration	trial_type	correct
0.0222	20	3	0
20.005	2	2	1
25.0028	2	2	1
37.0082	2	2	1
44.0055	2	2	1
51.0028	2	2	1
57.0106	2	2	1
62.0086	2	2	1
66.0071	2	2	0
70.0056	2	2	0
76.0033	2	2	1
83.0106	2	2	1
87.0091	2	2	1
98.005	2	2	1
104.0026	2	2	1
109.0106	2	2	1
113.0091	2	2	1
120.0064	2	1	1
124.0049	2	1	1
130.0026	2	1	1
137.0099	2	1	1
141.0083	2	1	1
146.0064	2	1	1
159.0015	2	1	1
165.0092	2	1	1
170.0073	20	3	0
190.0096	2	4	1
195.0077	2	4	1
205.0039	2	4	1
212.0012	2	4	1
216.0097	2	4	1
222.0074	2	4	1
227.0055	2	4	1
233.0032	2	4	1
240.0105	2	1	1
247.0078	2	1	1
252.0059	2	1	1
258.0036	2	1	1
265.0009	2	1	1
271.0086	2	1	1
281.0048	2	1	1
286.0029	2	1	1
290.0014	2	4	1
297.0087	2	4	1
301.0072	2	4	1
312.003	2	4	1
316.0014	2	4	1
322.0091	2	4	1
329.0065	2	4	1
335.0042	2	4	0
340.0023	20	3	0
