onset	duration	trial_type	correct
0.0215	20	3	0
20.0039	2	1	1
27.0012	2	1	1
33.0089	2	1	1
38.007	2	1	1
43.0051	2	1	1
47.0035	2	1	1
54.0008	2	1	1
66.0063	2	1	1
70.0047	2	1	1
77.002	2	1	1
89.0075	2	1	1
94.0056	2	1	1
99.0036	2	1	1
103.0021	2	1	1
110.0094	2	1	1
114.0079	2	1	1
120.0056	2	4	1
127.0029	2	4	1
133.0106	2	4	1
137.0091	2	4	1
142.0072	2	4	1
146.0057	2	4	0
159.0107	2	4	1
164.0088	2	4	1
170.0065	20	3	0
190.0093	2	2	1
195.007	2	2	1
199.0055	2	2	1
211.0009	2	2	1
218.0082	2	2	1
224.0059	2	2	1
228.0044	2	2	0
233.0025	2	2	1
240.0097	2	4	1
245.0078	2	4	1
251.0055	2	4	0
255.004	2	4	1
262.0013	2	4	1
266.0098	2	4	1
271.0079	2	4	1
284.0029	2	4	1
290.0107	2	2	1
295.0088	2	2	1
305.0049	2	2	1
309.0034	2	2	0
316.0107	2	2	1
322.0084	2	2	1
328.0061	2	2	1
335.0035	2	2	1
340.0015	20	3	0
