onset	duration	trial_type	correct
0.0218	20	3	0
20.0046	2	2	1
25.0023	2	2	1
32.0096	2	2	1
39.0069	2	2	1
45.0046	2	2	0
57.01	2	2	1
62.0081	2	2	1
66.0066	2	2	1
70.0051	2	2	0
74.0035	2	2	1
85.0093	2	2	0
92.0066	2	2	1
98.0044	2	2	1
105.0017	2	2	1
109.0101	2	2	1
115.0078	2	2	1
120.0059	2	1	1
125.004	2	1	1
132.0013	2	1	1
139.0086	2	1	1
145.0063	2	1	1
155.0025	2	1	1
160.0106	2	1	1
164.009	2	1	1
170.0067	20	3	0
190.0091	2	4	0
195.0072	2	4	0
202.0045	2	4	1
206.003	2	4	1
212.0007	2	4	1
219.008	2	4	0
231.0034	2	4	1
235.0019	2	4	1
240.01	2	1	1
247.0073	2	1	0
251.0058	2	1	1
263.0012	2	1	1
268.0092	2	1	1
272.0077	2	1	1
279.005	2	1	1
284.0031	2	1	0
290.0008	2	4	0
294.0093	2	4	0
299.0074	2	4	1
305.0051	2	4	1
311.0028	2	4	1
316.0008	2	4	1
320.0094	2	4	1
333.0044	2	4	1
340.0017	20	3	0
