onset	duration	trial_type	correct
0.0246	20	3	0
20.0069	2	1	0
27.0042	2	1	0
33.0019	2	1	1
38.01	2	1	0
43.0081	2	1	1
47.0066	2	1	1
54.0039	2	1	1
66.0093	2	1	1
70.0078	2	1	1
77.0051	2	1	1
89.0105	2	1	1
94.0086	2	1	1
99.0067	2	1	0
103.0052	2	1	1
110.0025	2	1	1
114.001	2	1	1
120.0087	2	4	0
127.006	2	4	1
133.0037	2	4	1
137.0022	2	4	1
142.0102	2	4	1
146.0087	2	4	1
159.0037	2	4	1
164.0018	2	4	1
170.0095	20	3	0
190.0023	2	2	0
195.01	2	2	1
199.0085	2	2	1
211.0039	2	2	1
218.0012	2	2	1
224.0089	2	2	0
228.0074	2	2	1
233.0055	2	2	1
240.0026	2	4	0
245.0008	2	4	0
251.0085	2	4	0
255.007	2	4	1
262.0043	2	4	0
266.0028	2	4	1
271.0009	2	4	1
284.0059	2	4	1
290.0037	2	2	0
295.0018	2	2	1
305.0079	2	2	1
309.0064	2	2	1
316.0037	2	2	1
322.0014	2	2	1
328.0091	2	2	1
335.0065	2	2	1
340.0045	20	3	0
