onset	duration	trial_type	correct
0.0222	20	3	0
20.0047	2	1	1
24.0032	2	1	1
29.0014	2	1	0
36.0088	2	1	1
40.0073	2	1	1
45.0054	2	1	1
51.0031	2	1	1
63.0086	2	1	1
70.006	2	1	1
76.0038	2	1	0
82.0015	2	1	1
89.0089	2	1	0
93.0074	2	1	1
103.0037	2	1	1
108.0018	2	1	1
115.0092	2	1	1
120.0073	2	4	1
126.0051	2	4	1
133.0024	2	4	1
137.0009	2	4	1
141.0094	2	4	1
146.0076	2	4	1
158.0031	2	4	1
165.0105	2	4	1
170.0086	20	3	0
190.0015	2	2	1
194.0097	2	2	1
200.0074	2	2	1
207.0048	2	2	1
213.0026	2	2	1
220.0099	2	2	1
225.0081	2	2	1
235.0043	2	2	1
240.0024	2	4	1
246.0101	2	4	1
257.006	2	4	1
264.0034	2	4	1
270.0012	2	4	1
277.0085	2	4	1
281.007	2	4	1
285.0055	2	4	1
290.0037	2	2	0
295.0019	2	2	1
302.0092	2	2	0
306.0077	2	2	1
312.0055	2	2	1
317.0036	2	2	1
323.0014	2	2	1
333.0076	2	2	1
340.005	20	3	0
