onset	duration	trial_type	correct
0.0183	20	3	0
20.0006	2	1	1
27.0082	2	1	1
33.0059	2	1	1
38.0041	2	1	1
43.0022	2	1	0
47.0107	2	1	1
54.0081	2	1	1
66.0036	2	1	0
70.0021	2	1	1
77.0095	2	1	1
89.005	2	1	0
94.0031	2	1	1
99.0012	2	1	1
103.0097	2	1	1
110.0071	2	1	1
114.0056	2	1	1
120.0034	2	4	1
127.0008	2	4	1
133.0085	2	4	1
137.007	2	4	1
142.0051	2	4	1
146.0036	2	4	1
159.0088	2	4	1
164.0069	2	4	1
170.0047	20	3	0
190.0076	2	2	1
195.0054	2	2	1
199.0039	2	2	1
211.0094	2	2	1
218.0067	2	2	1
224.0045	2	2	1
228.003	2	2	1
233.0011	2	2	1
240.0084	2	4	1
245.0066	2	4	1
251.0043	2	4	1
255.0028	2	4	1
262.0102	2	4	1
266.0087	2	4	1
271.0068	2	4	1
284.002	2	4	1
290.0098	2	2	1
295.0079	2	2	1
305.0042	2	2	1
309.0027	2	2	1
316.01	2	2	1
322.0078	2	2	1
328.0055	2	2	1
335.0029	2	2	1
340.001	20	3	0
