onset	duration	trial_type	correct
0.0221	20	3	0
20.0044	2	4	1
26.0021	2	4	1
36.0083	2	4	1
41.0064	2	4	1
47.0041	2	4	1
52.0022	2	4	1
59.0095	2	4	1
63.008	2	4	0
70.0053	2	4	0
76.003	2	4	1
82.0107	2	4	1
89.008	2	4	1
93.0065	2	4	1
100.0038	2	4	1
105.0019	2	4	1
115.008	2	4	0
120.0066	2	2	1
125.0044	2	2	1
129.0028	2	2	1
136.0101	2	2	1
142.0078	2	2	1
147.0059	2	2	1
159.0013	2	2	1
166.0086	2	2	1
170.007	20	3	0
190.0094	2	1	1
197.0067	2	1	1
209.0021	2	1	1
213.0105	2	1	1
218.0086	2	1	0
224.0063	2	1	1
229.0044	2	1	1
236.0017	2	1	0
240.0103	2	2	1
247.0076	2	2	1
260.0026	2	2	1
265.0107	2	2	1
269.0092	2	2	1
275.0069	2	2	1
280.005	2	2	1
286.0027	2	2	1
290.0011	2	1	0
295.0092	2	1	1
299.0076	2	1	1
306.005	2	1	0
310.0034	2	1	1
315.0014	2	1	1
327.0069	2	1	1
334.0042	2	1	1
340.002	20	3	0
