onset	duration	trial_type	correct
0.0306	20	3	0
20.0109	2	2	1
25.0104	2	2	1
37.0103	2	2	1
44.0103	2	2	1
51.0102	2	2	1
57.0102	2	2	1
62.0101	2	2	1
66.0101	2	2	1
70.0101	2	2	1
76.01	2	2	1
83.01	2	2	1
87.01	2	2	1
98.0099	2	2	1
104.0098	2	2	1
109.0098	2	2	1
113.0098	2	2	1
120.0096	2	1	1
124.0096	2	1	1
130.0096	2	1	1
137.0095	2	1	1
141.0095	2	1	0
146.0094	2	1	1
159.0093	2	1	1
165.0093	2	1	1
170.0093	20	3	0
190.0091	2	4	0
195.0091	2	4	1
205.009	2	4	1
212.0089	2	4	1
216.0089	2	4	0
222.0089	2	4	1
227.0088	2	4	0
233.0088	2	4	1
240.0087	2	1	1
247.0087	2	1	1
252.0086	2	1	1
258.0086	2	1	1
265.0085	2	1	1
271.0085	2	1	1
281.0084	2	1	0
286.0084	2	1	1
290.0084	2	4	1
297.0083	2	4	0
301.0083	2	4	0
312.0082	2	4	1
316.0082	2	4	1
322.0081	2	4	1
329.0081	2	4	1
335.008	2	4	1
340.008	20	3	0
