onset	duration	trial_type	correct
0.03	20	3	0
20.0104	2	2	1
25.0099	2	2	1
32.0099	2	2	1
39.0098	2	2	0
45.0098	2	2	0
57.0097	2	2	1
62.0096	2	2	1
66.0096	2	2	1
70.0096	2	2	1
74.0096	2	2	1
85.0095	2	2	1
92.0096	2	2	1
98.0095	2	2	1
105.0094	2	2	1
109.0094	2	2	1
115.0094	2	2	0
120.0092	2	1	0
125.0091	2	1	1
132.009	2	1	1
139.0089	2	1	0
145.009	2	1	1
155.0089	2	1	1
160.0089	2	1	0
164.0089	2	1	1
170.0088	20	3	0
190.0087	2	4	0
195.0087	2	4	1
202.0086	2	4	1
206.0086	2	4	1
212.0085	2	4	1
219.0085	2	4	1
231.0084	2	4	1
235.0084	2	4	0
240.0083	2	1	1
247.0083	2	1	0
251.0083	2	1	0
263.0082	2	1	1
268.0082	2	1	0
272.0081	2	1	1
279.0081	2	1	1
284.008	2	1	1
290.008	2	4	1
294.008	2	4	0
299.0079	2	4	0
305.0079	2	4	1
311.0079	2	4	1
316.0078	2	4	1
320.0078	2	4	1
333.0077	2	4	1
340.0076	20	3	0
