onset	duration	trial_type	correct
0.0262	20	3	0
20.0061	2	4	1
26.006	2	4	1
36.006	2	4	1
41.0059	2	4	1
47.0059	2	4	1
52.0058	2	4	1
59.0058	2	4	0
63.0058	2	4	1
70.0057	2	4	0
76.0057	2	4	1
82.0056	2	4	1
89.0056	2	4	1
93.0056	2	4	1
100.0055	2	4	1
105.0055	2	4	1
115.0054	2	4	1
120.0058	2	2	0
125.0054	2	2	0
129.0054	2	2	1
136.0053	2	2	1
142.0053	2	2	0
147.0053	2	2	1
159.0052	2	2	1
166.0051	2	2	1
170.005	20	3	0
190.0049	2	1	1
197.0049	2	1	1
209.0048	2	1	1
213.0047	2	1	0
218.0047	2	1	1
224.0047	2	1	1
229.0046	2	1	1
236.0046	2	1	1
240.0046	2	2	1
247.0046	2	2	1
260.0045	2	2	1
265.0045	2	2	1
269.0044	2	2	0
275.0044	2	2	0
280.0044	2	2	1
286.0043	2	2	1
290.0042	2	1	1
295.0042	2	1	1
299.0042	2	1	1
306.0041	2	1	1
310.0041	2	1	1
315.0041	2	1	1
327.004	2	1	1
334.0039	2	1	1
340.0039	20	3	0
