onset	duration	trial_type	correct
0.0237	20	3	0
20.0061	2	1	1
24.0046	2	1	1
29.0027	2	1	1
36.01	2	1	1
40.0085	2	1	1
45.0066	2	1	1
51.0044	2	1	1
63.0098	2	1	1
70.0072	2	1	1
76.0049	2	1	1
82.0026	2	1	1
89.01	2	1	1
93.0084	2	1	1
103.0047	2	1	1
108.0028	2	1	1
115.0101	2	1	1
120.0082	2	4	1
126.0059	2	4	1
133.0033	2	4	1
137.0018	2	4	1
141.0103	2	4	1
146.0084	2	4	0
158.0038	2	4	0
165.0012	2	4	0
170.0093	20	3	0
190.0022	2	2	0
194.0102	2	2	1
200.008	2	2	1
207.0053	2	2	1
213.003	2	2	1
220.0104	2	2	1
225.0085	2	2	1
235.0047	2	2	1
240.0028	2	4	1
246.0105	2	4	1
257.0063	2	4	1
264.0036	2	4	1
270.0014	2	4	1
277.0087	2	4	1
281.0072	2	4	1
285.0057	2	4	1
290.0039	2	2	1
295.002	2	2	1
302.0093	2	2	1
306.0078	2	2	1
312.0055	2	2	1
317.0036	2	2	1
323.0014	2	2	1
333.0076	2	2	1
340.0049	20	3	0
