onset	duration	trial_type	correct
0.0184	20	3	0
20.0013	2	2	0
25.009	2	2	1
32.0064	2	2	1
39.0037	2	2	1
45.0015	2	2	1
57.0069	2	2	1
62.005	2	2	1
66.0036	2	2	1
70.002	2	2	0
74.0105	2	2	1
85.0063	2	2	1
92.0037	2	2	1
98.0114	2	2	1
105.0087	2	2	1
109.0072	2	2	1
115.0049	2	2	1
120.003	2	1	1
125.0011	2	1	1
132.0084	2	1	1
139.0058	2	1	1
145.0035	2	1	1
155.0097	2	1	1
160.0078	2	1	1
164.0063	2	1	1
170.004	20	3	0
190.0064	2	4	0
195.0046	2	4	0
202.0019	2	4	1
206.0104	2	4	1
212.0081	2	4	1
219.0055	2	4	1
231.0009	2	4	1
235.0094	2	4	1
240.0075	2	1	1
247.0049	2	1	1
251.0033	2	1	1
263.0088	2	1	1
268.0069	2	1	0
272.0054	2	1	1
279.0027	2	1	1
284.0008	2	1	1
290.0086	2	4	1
294.007	2	4	1
299.0051	2	4	1
305.0029	2	4	1
311.0106	2	4	1
316.0087	2	4	1
320.0072	2	4	1
333.0023	2	4	1
340.0096	20	3	0
