onset	duration	trial_type	correct
0.0185	20	3	0
20.0009	2	1	1
27.0083	2	1	1
33.006	2	1	1
38.0041	2	1	1
43.0022	2	1	1
47.0106	2	1	1
54.0081	2	1	1
66.0035	2	1	0
70.002	2	1	1
77.0094	2	1	1
89.0048	2	1	0
94.0029	2	1	0
99.001	2	1	1
103.0095	2	1	1
110.0069	2	1	1
114.0053	2	1	1
120.0031	2	4	1
127.0104	2	4	1
133.0081	2	4	1
137.0066	2	4	1
142.0047	2	4	1
146.0032	2	4	0
159.0083	2	4	1
164.0064	2	4	1
170.0041	20	3	0
190.007	2	2	1
195.0047	2	2	1
199.0032	2	2	1
211.0087	2	2	1
218.006	2	2	1
224.0038	2	2	1
228.0022	2	2	0
233.0103	2	2	1
240.0076	2	4	1
245.0057	2	4	1
251.0034	2	4	1
255.002	2	4	1
262.0093	2	4	1
266.0078	2	4	1
271.0059	2	4	1
284.001	2	4	0
290.0088	2	2	1
295.0069	2	2	0
305.0031	2	2	1
309.0016	2	2	0
316.0089	2	2	1
322.0066	2	2	1
328.0044	2	2	1
335.0017	2	2	1
340.0098	20	3	0
