onset	duration	trial_type	correct
0.0189	20	3	0
20.0018	2	2	1
25.0095	2	2	1
32.0069	2	2	1
39.0042	2	2	1
45.0019	2	2	1
57.0074	2	2	1
62.0055	2	2	1
66.004	2	2	1
70.0025	2	2	1
74.0009	2	2	1
85.0068	2	2	1
92.0041	2	2	1
98.0019	2	2	1
105.0092	2	2	1
109.0077	2	2	1
115.0054	2	2	1
120.0034	2	1	1
125.0015	2	1	1
132.0089	2	1	1
139.0062	2	1	1
145.004	2	1	1
155.0102	2	1	1
160.0083	2	1	1
164.0068	2	1	1
170.0045	20	3	0
190.0069	2	4	0
195.005	2	4	0
202.0024	2	4	1
206.0009	2	4	1
212.0086	2	4	1
219.0059	2	4	0
231.0014	2	4	1
235.0099	2	4	1
240.008	2	1	1
247.0053	2	1	1
251.0038	2	1	1
263.0092	2	1	1
268.0074	2	1	1
272.0058	2	1	1
279.0032	2	1	1
284.0013	2	1	0
290.009	2	4	0
294.0075	2	4	1
299.0056	2	4	1
305.0033	2	4	1
311.0011	2	4	1
316.0092	2	4	1
320.0077	2	4	1
333.0027	2	4	1
340.0101	20	3	0
