onset	duration	trial_type	correct
0.0229	20	3	0
20.0053	2	1	0
27.0027	2	1	1
33.0104	2	1	1
38.0085	2	1	0
43.0066	2	1	1
47.0051	2	1	1
54.0025	2	1	1
66.0079	2	1	1
70.0064	2	1	1
77.0037	2	1	1
89.0092	2	1	0
94.0073	2	1	1
99.0054	2	1	0
103.0039	2	1	1
110.0012	2	1	1
114.0097	2	1	1
120.0075	2	4	1
127.0048	2	4	1
133.0025	2	4	1
137.001	2	4	1
142.0091	2	4	1
146.0076	2	4	1
159.0027	2	4	1
164.0008	2	4	1
170.0085	20	3	0
190.0014	2	2	1
195.0091	2	2	1
199.0076	2	2	1
211.003	2	2	1
218.0104	2	2	1
224.0081	2	2	1
228.0066	2	2	1
233.0047	2	2	1
240.002	2	4	0
245.0101	2	4	0
251.0078	2	4	0
255.0063	2	4	1
262.0036	2	4	0
266.0021	2	4	1
271.0102	2	4	0
284.0053	2	4	1
290.0031	2	2	1
295.0012	2	2	1
305.0074	2	2	1
309.0059	2	2	1
316.0033	2	2	1
322.001	2	2	1
328.0087	2	2	1
335.0061	2	2	1
340.0041	20	3	0
