onset	duration	trial_type	correct
0.0228	20	3	0
20.0058	2	2	1
25.0036	2	2	0
32.0009	2	2	1
39.0083	2	2	0
45.0061	2	2	1
57.0016	2	2	1
62.0097	2	2	1
66.0082	2	2	1
70.0067	2	2	1
74.0052	2	2	1
85.0011	2	2	1
92.0085	2	2	1
98.0063	2	2	1
105.0036	2	2	1
109.0021	2	2	1
115.0099	2	2	1
120.008	2	1	1
125.0061	2	1	1
132.0035	2	1	1
139.0009	2	1	1
145.0086	2	1	1
155.0049	2	1	1
160.003	2	1	1
164.0015	2	1	1
170.0093	20	3	0
190.0018	2	4	1
195.0099	2	4	1
202.0073	2	4	0
206.0058	2	4	0
212.0036	2	4	1
219.0009	2	4	1
231.0065	2	4	1
235.005	2	4	0
240.0031	2	1	1
247.0105	2	1	1
251.009	2	1	0
263.0045	2	1	1
268.0026	2	1	0
272.0011	2	1	1
279.0085	2	1	1
284.0066	2	1	0
290.0044	2	4	1
294.0029	2	4	0
299.001	2	4	1
305.0088	2	4	1
311.0065	2	4	1
316.0047	2	4	0
320.0032	2	4	1
333.0083	2	4	1
340.0057	20	3	0
