onset	duration	trial_type	correct
0.0241	20	3	0
20.0066	2	4	0
27.004	2	4	1
33.0017	2	4	1
38.0099	2	4	1
42.0084	2	4	1
48.0061	2	4	1
61.0013	2	4	1
65.0098	2	4	1
70.0079	2	4	1
77.0053	2	4	1
83.003	2	4	1
87.0015	2	4	1
94.0089	2	4	1
98.0074	2	4	1
110.0029	2	4	0
115.0011	2	4	1
120.0096	2	2	0
125.0074	2	2	1
131.0051	2	2	1
138.0025	2	2	1
149.0084	2	2	1
153.0069	2	2	1
160.0043	2	2	1
166.0021	2	2	1
170.0105	20	3	0
190.003	2	1	1
197.0104	2	1	1
202.0085	2	1	1
212.0048	2	1	1
219.0022	2	1	1
223.0007	2	1	1
229.0084	2	1	1
234.0066	2	1	1
240.0044	2	2	1
247.0018	2	2	1
251.0103	2	2	1
258.0077	2	2	1
268.0039	2	2	1
273.0021	2	2	1
279.0098	2	2	1
284.0079	2	2	0
290.0056	2	1	1
297.003	2	1	0
303.0008	2	1	1
309.0085	2	1	1
320.0044	2	1	1
324.0029	2	1	1
329.0011	2	1	1
336.0084	2	1	1
340.0069	20	3	0
