onset	duration	trial_type	correct
0.0194	20	3	0
20.0019	2	4	1
26.0097	2	4	1
36.006	2	4	1
41.0041	2	4	1
47.0018	2	4	1
52.01	2	4	1
59.0074	2	4	1
63.0059	2	4	1
70.0032	2	4	1
76.001	2	4	1
82.0088	2	4	1
89.0061	2	4	1
93.0046	2	4	1
100.002	2	4	1
105.0102	2	4	1
115.0064	2	4	1
120.005	2	2	0
125.0027	2	2	0
129.0013	2	2	1
136.0086	2	2	1
142.0064	2	2	1
147.0045	2	2	1
159.01	2	2	1
166.0074	2	2	1
170.0059	20	3	0
190.0084	2	1	1
197.0058	2	1	1
209.0013	2	1	1
213.0098	2	1	1
218.0079	2	1	1
224.0057	2	1	1
229.0038	2	1	1
236.0012	2	1	0
240.0097	2	2	1
247.0071	2	2	1
260.0023	2	2	1
265.0104	2	2	1
269.0089	2	2	0
275.0067	2	2	1
280.0048	2	2	1
286.0026	2	2	1
290.001	2	1	1
295.0091	2	1	1
299.0076	2	1	1
306.005	2	1	1
310.0035	2	1	1
315.0016	2	1	1
327.0072	2	1	1
334.0045	2	1	1
340.0023	20	3	0
