onset	duration	trial_type	correct
0.0234	20	3	0
20.0031	2	4	1
26.0031	2	4	0
36.003	2	4	1
41.0029	2	4	1
47.0028	2	4	1
52.0028	2	4	1
59.0027	2	4	1
63.0026	2	4	0
70.0026	2	4	0
76.0025	2	4	1
82.0024	2	4	0
89.0024	2	4	1
93.0023	2	4	1
100.0022	2	4	1
105.0022	2	4	1
115.0021	2	4	1
120.0024	2	2	0
125.002	2	2	0
129.002	2	2	1
136.0019	2	2	1
142.0018	2	2	0
147.0018	2	2	1
159.0016	2	2	1
166.0015	2	2	1
170.0014	20	3	0
190.0012	2	1	0
197.0011	2	1	0
209.001	2	1	0
213.001	2	1	1
218.0009	2	1	0
224.0008	2	1	1
229.0008	2	1	1
236.0071	2	1	1
240.0107	2	2	1
247.0106	2	2	0
260.0105	2	2	1
265.0104	2	2	1
269.0104	2	2	1
275.0103	2	2	1
280.0103	2	2	1
286.0102	2	2	1
290.0101	2	1	1
295.01	2	1	1
299.01	2	1	0
306.0099	2	1	0
310.0099	2	1	1
315.0098	2	1	1
327.0097	2	1	1
334.0096	2	1	0
340.0095	20	3	0
