onset	duration	trial_type	correct
12.0296	20	3	0
32.0098	2	2	0
37.0094	2	2	1
44.0093	2	2	1
51.0092	2	2	1
57.0092	2	2	0
69.009	2	2	1
74.009	2	2	0
78.0089	2	2	0
82.0089	2	2	1
86.0088	2	2	1
97.0087	2	2	1
104.0086	2	2	1
110.0086	2	2	1
117.0085	2	2	1
121.0085	2	2	0
127.0084	2	2	1
132.0083	2	1	0
137.0082	2	1	1
144.0081	2	1	0
151.0081	2	1	0
157.008	2	1	1
167.0079	2	1	1
172.0078	2	1	1
176.0078	2	1	1
182.0077	20	3	0
202.0075	2	4	0
207.0074	2	4	1
214.0073	2	4	1
218.0073	2	4	1
224.0072	2	4	1
231.0072	2	4	1
243.007	2	4	0
247.007	2	4	0
252.0069	2	1	1
259.0068	2	1	0
263.0068	2	1	0
275.0067	2	1	1
280.0066	2	1	0
284.0066	2	1	1
291.0065	2	1	1
296.0064	2	1	0
302.0064	2	4	1
306.0063	2	4	0
311.0063	2	4	0
317.0062	2	4	1
323.0061	2	4	1
328.0061	2	4	1
332.006	2	4	1
345.0059	2	4	1
352.0058	20	3	0
