onset	duration	trial_type	correct
0.0227	20	3	0
20.005	2	1	1
24.0035	2	1	1
29.0016	2	1	1
36.0089	2	1	1
40.0074	2	1	0
45.0054	2	1	0
51.0032	2	1	1
63.0086	2	1	1
70.0059	2	1	1
76.0036	2	1	0
82.0013	2	1	1
89.0086	2	1	1
93.0071	2	1	1
103.0033	2	1	1
108.0014	2	1	1
115.0087	2	1	1
120.0068	2	4	1
126.0045	2	4	1
133.0018	2	4	0
137.0103	2	4	1
141.0088	2	4	1
146.0068	2	4	1
158.0022	2	4	1
165.0096	2	4	1
170.0077	20	3	0
190.0104	2	2	1
194.0086	2	2	1
200.0063	2	2	1
207.0036	2	2	1
213.0013	2	2	1
220.0086	2	2	1
225.0067	2	2	1
235.0029	2	2	1
240.0009	2	4	1
246.0086	2	4	1
257.0044	2	4	1
264.0017	2	4	1
270.0094	2	4	1
277.0068	2	4	1
281.0052	2	4	1
285.0037	2	4	1
290.0019	2	2	1
295.0099	2	2	1
302.0073	2	2	1
306.0057	2	2	1
312.0035	2	2	1
317.0016	2	2	1
323.0092	2	2	1
333.0054	2	2	1
340.0027	20	3	0
