onset	duration	trial_type	correct
0.0301	20	3	0
20.01	2	1	1
27.01	2	1	1
33.01	2	1	1
38.01	2	1	1
43.0099	2	1	1
47.0099	2	1	1
54.0099	2	1	1
66.0098	2	1	0
70.0098	2	1	1
77.0098	2	1	1
89.0097	2	1	0
94.0097	2	1	1
99.0097	2	1	1
103.0097	2	1	1
110.0096	2	1	1
114.0096	2	1	0
120.0096	2	4	1
127.0096	2	4	1
133.0095	2	4	1
137.0095	2	4	1
142.0095	2	4	1
146.0095	2	4	1
159.0094	2	4	1
164.0094	2	4	1
170.0094	20	3	0
190.0097	2	2	1
195.0093	2	2	1
199.0093	2	2	1
211.0093	2	2	1
218.0092	2	2	1
224.0092	2	2	1
228.0092	2	2	0
233.0092	2	2	1
240.0091	2	4	1
245.0091	2	4	1
251.009	2	4	1
255.009	2	4	1
262.009	2	4	1
266.009	2	4	1
271.0089	2	4	1
284.0089	2	4	1
290.0089	2	2	1
295.0089	2	2	1
305.0089	2	2	1
309.0088	2	2	0
316.0088	2	2	1
322.0088	2	2	1
328.0088	2	2	1
335.0087	2	2	1
340.0086	20	3	0
