onset	duration	trial_type	correct
0.0229	20	3	0
20.0028	2	1	1
27.0028	2	1	1
33.0027	2	1	1
38.0027	2	1	1
43.0027	2	1	1
47.0026	2	1	1
54.0026	2	1	1
66.0025	2	1	0
70.0025	2	1	1
77.0024	2	1	0
89.0024	2	1	1
94.0023	2	1	0
99.0023	2	1	1
103.0023	2	1	1
110.0022	2	1	1
114.0022	2	1	0
120.0022	2	4	1
127.0021	2	4	1
133.0021	2	4	1
137.002	2	4	1
142.002	2	4	1
146.002	2	4	0
159.0019	2	4	1
164.0019	2	4	0
170.0018	20	3	0
190.0021	2	2	1
195.0017	2	2	1
199.0017	2	2	0
211.0016	2	2	1
218.0016	2	2	1
224.0015	2	2	0
228.0015	2	2	0
233.0015	2	2	1
240.0014	2	4	0
245.0013	2	4	0
251.0013	2	4	1
255.0013	2	4	1
262.0012	2	4	1
266.0012	2	4	1
271.0011	2	4	1
284.0011	2	4	1
290.0011	2	2	1
295.0011	2	2	0
305.001	2	2	1
309.001	2	2	0
316.0009	2	2	1
322.0009	2	2	1
328.0008	2	2	1
335.0008	2	2	1
340.0007	20	3	0
