onset	duration	trial_type	correct
0.0273	20	3	0
20.0076	2	2	1
25.0072	2	2	1
37.0071	2	2	1
44.0071	2	2	1
51.007	2	2	1
57.007	2	2	1
62.007	2	2	1
66.0069	2	2	0
70.0069	2	2	0
76.0069	2	2	1
83.0068	2	2	1
87.0068	2	2	1
98.0067	2	2	1
104.0067	2	2	1
109.0067	2	2	1
113.0066	2	2	1
120.0065	2	1	1
124.0065	2	1	1
130.0065	2	1	1
137.0064	2	1	1
141.0064	2	1	1
146.0063	2	1	1
159.0063	2	1	1
165.0062	2	1	1
170.0062	20	3	0
190.0061	2	4	1
195.006	2	4	1
205.006	2	4	1
212.0059	2	4	0
216.0059	2	4	1
222.0058	2	4	1
227.0058	2	4	1
233.0058	2	4	1
240.0057	2	1	1
247.0057	2	1	0
252.0056	2	1	1
258.0056	2	1	1
265.0056	2	1	1
271.0055	2	1	1
281.0054	2	1	1
286.0054	2	1	1
290.0054	2	4	1
297.0053	2	4	0
301.0053	2	4	1
312.0052	2	4	1
316.0052	2	4	1
322.0052	2	4	1
329.0051	2	4	1
335.0051	2	4	1
340.005	20	3	0
