onset	duration	trial_type	correct
0.0252	20	3	0
20.0055	2	2	0
25.0051	2	2	0
37.005	2	2	0
44.0049	2	2	0
51.0049	2	2	0
57.0048	2	2	0
62.0048	2	2	0
66.0048	2	2	0
70.0048	2	2	0
76.0047	2	2	0
83.0047	2	2	0
87.0047	2	2	0
98.0046	2	2	0
104.0046	2	2	0
109.0045	2	2	0
113.0045	2	2	0
120.0044	2	1	0
124.0043	2	1	0
130.0043	2	1	0
137.0043	2	1	0
141.0042	2	1	0
146.0042	2	1	0
159.0041	2	1	0
165.0041	2	1	0
170.004	20	3	0
190.0039	2	4	0
195.0039	2	4	0
205.0038	2	4	0
212.0038	2	4	0
216.0037	2	4	0
222.0037	2	4	0
227.0037	2	4	0
233.0036	2	4	0
240.0036	2	1	0
247.0035	2	1	0
252.0035	2	1	0
258.0035	2	1	0
265.0034	2	1	0
271.0034	2	1	0
281.0033	2	1	0
286.0033	2	1	0
290.0033	2	4	0
297.0032	2	4	0
301.0032	2	4	0
312.0031	2	4	0
316.0031	2	4	0
322.003	2	4	0
329.003	2	4	0
335.003	2	4	0
340.0029	20	3	0
