onset	duration	trial_type	correct
0.0242	20	3	0
20.004	2	1	1
24.004	2	1	1
29.0039	2	1	0
36.0038	2	1	1
40.0038	2	1	1
45.0037	2	1	0
51.0037	2	1	1
63.0035	2	1	1
70.0034	2	1	1
76.0034	2	1	0
82.0033	2	1	1
89.0032	2	1	0
93.0032	2	1	1
103.0031	2	1	1
108.003	2	1	1
115.0029	2	1	1
120.0029	2	4	1
126.0028	2	4	1
133.0027	2	4	1
137.0027	2	4	1
141.0026	2	4	1
146.0026	2	4	1
158.0025	2	4	0
165.0024	2	4	1
170.0023	20	3	0
190.0025	2	2	1
194.0021	2	2	1
200.002	2	2	1
207.002	2	2	1
213.0019	2	2	1
220.0018	2	2	1
225.0018	2	2	1
235.0016	2	2	1
240.0015	2	4	1
246.0015	2	4	1
257.0013	2	4	1
264.0013	2	4	1
270.0012	2	4	1
277.0011	2	4	1
281.001	2	4	1
285.001	2	4	1
290.001	2	2	1
295.001	2	2	0
302.0009	2	2	1
306.0108	2	2	1
312.0108	2	2	1
317.0107	2	2	1
323.0106	2	2	1
333.0105	2	2	1
340.0104	20	3	0
