onset	duration	trial_type	correct
0.0213	20	3	0
20.0041	2	2	1
25.0019	2	2	1
37.0073	2	2	1
44.0047	2	2	1
51.002	2	2	1
57.0097	2	2	0
62.0079	2	2	1
66.0063	2	2	1
70.0048	2	2	0
76.0025	2	2	1
83.01	2	2	1
87.0084	2	2	1
98.0042	2	2	0
104.0019	2	2	1
109.0101	2	2	1
113.0085	2	2	1
120.0058	2	1	0
124.0043	2	1	0
130.002	2	1	1
137.0093	2	1	1
141.0079	2	1	0
146.006	2	1	1
159.001	2	1	1
165.0088	2	1	1
170.0069	20	3	0
190.0093	2	4	1
195.0074	2	4	0
205.0036	2	4	1
212.001	2	4	1
216.0095	2	4	0
222.0072	2	4	1
227.0053	2	4	0
233.003	2	4	0
240.0104	2	1	1
247.0077	2	1	1
252.0058	2	1	1
258.0035	2	1	1
265.0009	2	1	1
271.0086	2	1	1
281.0048	2	1	1
286.0029	2	1	1
290.0014	2	4	1
297.0088	2	4	0
301.0072	2	4	0
312.0031	2	4	1
316.0016	2	4	1
322.0093	2	4	1
329.0066	2	4	1
335.0044	2	4	0
340.0025	20	3	0
