onset	duration	trial_type	correct
0.0252	20	3	0
20.0076	2	1	1
24.0061	2	1	1
29.0042	2	1	1
36.0015	2	1	1
40.01	2	1	1
45.0081	2	1	1
51.0059	2	1	1
63.0013	2	1	1
70.0087	2	1	1
76.0064	2	1	1
82.0041	2	1	1
89.0015	2	1	1
93.01	2	1	1
103.0062	2	1	1
108.0043	2	1	1
115.0016	2	1	1
120.0097	2	4	0
126.0074	2	4	1
133.0048	2	4	1
137.0033	2	4	1
141.0018	2	4	1
146.0099	2	4	0
158.0053	2	4	0
165.0027	2	4	1
170.0008	20	3	0
190.0036	2	2	0
194.0018	2	2	1
200.0095	2	2	1
207.0068	2	2	0
213.0046	2	2	1
220.0019	2	2	1
225.01	2	2	1
235.0062	2	2	1
240.0041	2	4	1
246.002	2	4	1
257.0078	2	4	0
264.0052	2	4	1
270.0029	2	4	1
277.0102	2	4	0
281.0087	2	4	1
285.0072	2	4	1
290.0054	2	2	0
295.0035	2	2	1
302.0008	2	2	1
306.0093	2	2	1
312.007	2	2	1
317.0052	2	2	1
323.0029	2	2	1
333.0091	2	2	1
340.0064	20	3	0
