onset	duration	trial_type	correct
0.022	20	3	0
20.0019	2	1	0
27.0019	2	1	0
33.0019	2	1	1
38.0019	2	1	1
43.0019	2	1	1
47.0019	2	1	1
54.0018	2	1	1
66.0018	2	1	1
70.0018	2	1	1
77.0018	2	1	1
89.0017	2	1	1
94.0017	2	1	1
99.0017	2	1	1
103.0017	2	1	1
110.0016	2	1	1
114.0016	2	1	0
120.0016	2	4	1
127.0016	2	4	1
133.0016	2	4	1
137.0016	2	4	1
142.0016	2	4	1
146.0015	2	4	0
159.0015	2	4	1
164.0015	2	4	1
170.0015	20	3	0
190.0026	2	2	1
195.0016	2	2	1
199.0016	2	2	1
211.0016	2	2	1
218.0015	2	2	1
224.0015	2	2	1
228.0015	2	2	0
233.0015	2	2	1
240.0013	2	4	0
245.0012	2	4	1
251.0012	2	4	1
255.0012	2	4	1
262.0012	2	4	1
266.0012	2	4	1
271.0012	2	4	0
284.0011	2	4	1
290.0013	2	2	1
295.0013	2	2	0
305.0013	2	2	1
309.0012	2	2	0
316.0012	2	2	1
322.0012	2	2	1
328.0012	2	2	1
335.0011	2	2	1
340.001	20	3	0
