onset	duration	trial_type	correct
0.0215	20	3	0
20.0014	2	1	1
24.0014	2	1	1
28.9997	2	1	0
36.0014	2	1	1
40.0014	2	1	1
45.0013	2	1	1
51.0013	2	1	1
63.0013	2	1	1
70.0013	2	1	1
76.0013	2	1	0
82.0012	2	1	1
89.0012	2	1	0
93.0012	2	1	1
103.0012	2	1	1
108.0012	2	1	1
115.0011	2	1	1
120.0011	2	4	1
126.0011	2	4	1
133.0011	2	4	1
137.0011	2	4	1
141.0011	2	4	1
146.0011	2	4	1
158.001	2	4	1
165.001	2	4	1
170.001	20	3	0
190.0013	2	2	1
194.001	2	2	1
200.001	2	2	1
207.0009	2	2	1
213.0009	2	2	1
220.0009	2	2	1
225.0009	2	2	0
235.0008	2	2	1
239.9997	2	4	1
246.0008	2	4	1
257.0007	2	4	0
264.0107	2	4	1
270.0007	2	4	1
277.0107	2	4	1
281.0106	2	4	1
285.0106	2	4	1
290.0107	2	2	1
295.0107	2	2	0
302.0106	2	2	0
306.0106	2	2	1
312.0106	2	2	1
317.0106	2	2	0
323.0106	2	2	1
333.0106	2	2	1
340.0105	20	3	0
