onset	duration	trial_type	correct
0.028	20	3	0
20.008	2	1	1
27.0079	2	1	1
33.0079	2	1	1
38.0079	2	1	1
43.0079	2	1	1
47.0079	2	1	1
54.0078	2	1	1
66.0078	2	1	0
70.0078	2	1	1
77.0078	2	1	1
89.0077	2	1	1
94.0077	2	1	1
99.0077	2	1	1
103.0077	2	1	1
110.0076	2	1	1
114.0076	2	1	1
120.0076	2	4	1
127.0076	2	4	1
133.0076	2	4	1
137.0076	2	4	1
142.0075	2	4	1
146.0075	2	4	0
159.0075	2	4	1
164.0075	2	4	1
170.0074	20	3	0
190.0078	2	2	0
195.0074	2	2	0
199.0074	2	2	0
211.0073	2	2	0
218.0073	2	2	0
224.0073	2	2	0
228.0073	2	2	0
233.0073	2	2	1
240.0072	2	4	1
245.0072	2	4	1
251.0071	2	4	1
255.0071	2	4	1
262.0071	2	4	1
266.0071	2	4	1
271.0071	2	4	1
284.007	2	4	1
290.0071	2	2	1
295.007	2	2	0
305.007	2	2	0
309.007	2	2	1
316.007	2	2	1
322.0069	2	2	0
328.0069	2	2	0
335.0069	2	2	0
340.0068	20	3	0
