onset	duration	trial_type	correct
0.0221	20	3	0
20.0048	2	2	1
25.0026	2	2	1
32.0099	2	2	1
39.0072	2	2	1
45.0049	2	2	0
57.0103	2	2	1
62.0084	2	2	1
66.0069	2	2	1
70.0053	2	2	0
74.0038	2	2	1
85.0096	2	2	0
92.0069	2	2	1
98.0047	2	2	1
105.002	2	2	1
109.0104	2	2	1
115.0081	2	2	1
120.0061	2	1	1
125.0042	2	1	1
132.0016	2	1	1
139.0089	2	1	1
145.0066	2	1	1
155.0028	2	1	1
160.0008	2	1	1
164.0093	2	1	1
170.007	20	3	0
190.0093	2	4	1
195.0074	2	4	1
202.0048	2	4	1
206.0032	2	4	1
212.0009	2	4	0
219.0083	2	4	1
231.0037	2	4	1
235.0021	2	4	1
240.0102	2	1	1
247.0075	2	1	0
251.006	2	1	1
263.0014	2	1	1
268.0095	2	1	1
272.008	2	1	1
279.0053	2	1	0
284.0034	2	1	1
290.0011	2	4	1
294.0095	2	4	1
299.0076	2	4	1
305.0053	2	4	1
311.003	2	4	1
316.0011	2	4	1
320.0096	2	4	1
333.0046	2	4	1
340.0019	20	3	0
