onset	duration	trial_type	correct
0.0264	20	3	0
20.0063	2	4	1
26.0063	2	4	1
36.0062	2	4	1
41.0062	2	4	1
47.0062	2	4	1
52.0062	2	4	1
59.0062	2	4	1
63.0061	2	4	1
70.0061	2	4	0
76.0061	2	4	0
82.0061	2	4	1
89.0061	2	4	1
93.006	2	4	1
100.006	2	4	1
105.006	2	4	1
115.006	2	4	1
120.0064	2	2	0
125.006	2	2	0
129.006	2	2	0
136.0059	2	2	0
142.0059	2	2	0
147.0059	2	2	0
159.0059	2	2	0
166.0058	2	2	1
170.0058	20	3	0
190.0057	2	1	1
197.0057	2	1	1
209.0056	2	1	1
213.0056	2	1	1
218.0056	2	1	1
224.0056	2	1	1
229.0055	2	1	1
236.0055	2	1	1
240.0056	2	2	0
247.0055	2	2	1
260.0055	2	2	0
265.0055	2	2	0
269.0055	2	2	1
275.0054	2	2	0
280.0054	2	2	1
286.0054	2	2	1
290.0053	2	1	1
295.0053	2	1	1
299.0053	2	1	1
306.0053	2	1	1
310.0053	2	1	1
315.0052	2	1	1
327.0052	2	1	1
334.0052	2	1	1
340.0051	20	3	0
