onset	duration	trial_type	correct
0.0271	20	3	0
20.0075	2	2	1
25.0072	2	2	0
32.0072	2	2	0
39.0071	2	2	0
45.0071	2	2	0
57.007	2	2	1
62.0069	2	2	1
66.0069	2	2	1
70.0069	2	2	0
74.0069	2	2	1
85.0069	2	2	0
92.0068	2	2	1
98.0068	2	2	0
105.0068	2	2	1
109.0068	2	2	1
115.0067	2	2	0
120.0067	2	1	1
125.0066	2	1	1
132.0066	2	1	1
139.0066	2	1	0
145.0066	2	1	1
155.0065	2	1	1
160.0065	2	1	1
164.0065	2	1	1
170.0065	20	3	0
190.0064	2	4	1
195.0064	2	4	1
202.0064	2	4	0
206.0063	2	4	1
212.0063	2	4	1
219.0063	2	4	1
231.0063	2	4	0
235.0062	2	4	0
240.0062	2	1	1
247.0062	2	1	0
251.0062	2	1	0
263.0061	2	1	1
268.0061	2	1	0
272.0061	2	1	1
279.0061	2	1	1
284.006	2	1	1
290.006	2	4	1
294.006	2	4	1
299.006	2	4	1
305.006	2	4	1
311.0059	2	4	1
316.0059	2	4	1
320.0059	2	4	1
333.0059	2	4	1
340.0058	20	3	0
