onset	duration	trial_type	correct
0.0194	20	3	0
20.0019	2	1	1
27.0093	2	1	1
33.007	2	1	1
38.0052	2	1	1
43.0033	2	1	1
47.0018	2	1	1
54.0092	2	1	1
66.0047	2	1	1
70.0032	2	1	1
77.0106	2	1	1
89.0061	2	1	1
94.0042	2	1	1
99.0024	2	1	1
103.0009	2	1	1
110.0082	2	1	1
114.0067	2	1	0
120.0045	2	4	0
127.0019	2	4	0
133.0096	2	4	0
137.0081	2	4	0
142.0063	2	4	0
146.0048	2	4	1
159.0099	2	4	0
164.008	2	4	0
170.0058	20	3	0
190.0087	2	2	1
195.0065	2	2	1
199.005	2	2	1
211.0105	2	2	1
218.0079	2	2	1
224.0056	2	2	1
228.0042	2	2	0
233.0023	2	2	1
240.0096	2	4	0
245.0077	2	4	0
251.0055	2	4	0
255.004	2	4	0
262.0014	2	4	1
266.0099	2	4	0
271.008	2	4	0
284.0031	2	4	0
290.001	2	2	1
295.0091	2	2	1
305.0054	2	2	1
309.0039	2	2	1
316.0012	2	2	1
322.009	2	2	1
328.0067	2	2	1
335.0041	2	2	1
340.0022	20	3	0
