onset	duration	trial_type	correct
0.022	20	3	0
20.005	2	2	1
25.0027	2	2	0
37.0082	2	2	1
44.0056	2	2	1
51.003	2	2	1
57.0008	2	2	1
62.0089	2	2	1
66.0074	2	2	0
70.0059	2	2	0
76.0036	2	2	1
83.0011	2	2	1
87.0095	2	2	1
98.0054	2	2	1
104.0033	2	2	1
109.0013	2	2	1
113.0098	2	2	1
120.0071	2	1	1
124.0056	2	1	1
130.0034	2	1	1
137.0008	2	1	1
141.0093	2	1	0
146.0074	2	1	1
159.0025	2	1	1
165.0103	2	1	1
170.0084	20	3	0
190.0009	2	4	0
195.0091	2	4	0
205.0053	2	4	1
212.0027	2	4	0
216.0012	2	4	1
222.0089	2	4	0
227.0071	2	4	1
233.0048	2	4	1
240.0022	2	1	1
247.0096	2	1	1
252.0077	2	1	1
258.0055	2	1	1
265.0029	2	1	1
271.0106	2	1	1
281.0069	2	1	1
286.005	2	1	1
290.0035	2	4	1
297.0009	2	4	1
301.0094	2	4	1
312.0053	2	4	1
316.0038	2	4	1
322.0015	2	4	1
329.0089	2	4	1
335.0067	2	4	1
340.0048	20	3	0
