onset	duration	trial_type	correct
0.0223	20	3	0
20.0027	2	2	0
25.0023	2	2	1
32.0022	2	2	1
39.0022	2	2	1
45.0022	2	2	1
57.0021	2	2	1
62.0021	2	2	1
66.0021	2	2	1
70.0021	2	2	1
74.002	2	2	1
85.002	2	2	1
92.002	2	2	1
98.0019	2	2	1
105.0019	2	2	1
109.0019	2	2	1
115.0019	2	2	1
120.0018	2	1	1
125.0018	2	1	1
132.0017	2	1	1
139.0017	2	1	0
145.0017	2	1	0
155.0016	2	1	1
160.0016	2	1	0
164.0016	2	1	1
170.0016	20	3	0
190.0015	2	4	1
195.0014	2	4	1
202.0014	2	4	1
206.0014	2	4	1
212.0014	2	4	1
219.0013	2	4	1
231.0013	2	4	1
235.0013	2	4	0
240.0012	2	1	1
247.0012	2	1	1
251.0012	2	1	0
263.0011	2	1	1
268.0011	2	1	0
272.0011	2	1	1
279.0011	2	1	1
284.001	2	1	0
290.001	2	4	1
294.001	2	4	0
299.001	2	4	1
305.0009	2	4	1
311.0009	2	4	1
316.0009	2	4	1
320.0009	2	4	1
333.0008	2	4	1
340.0008	20	3	0
