onset	duration	trial_type	correct
0.0254	20	3	0
20.0053	2	1	1
24.0053	2	1	1
29.0053	2	1	0
36.0053	2	1	1
40.0052	2	1	1
45.0052	2	1	1
51.0052	2	1	1
63.0051	2	1	1
70.0051	2	1	1
76.0051	2	1	0
82.0051	2	1	1
89.005	2	1	0
93.005	2	1	1
103.005	2	1	1
108.0049	2	1	1
115.0049	2	1	1
120.0049	2	4	1
126.0049	2	4	1
133.0048	2	4	1
137.0048	2	4	1
141.0048	2	4	1
146.0048	2	4	1
158.0047	2	4	1
165.0047	2	4	1
170.0047	20	3	0
190.005	2	2	1
194.0046	2	2	1
200.0046	2	2	1
207.0046	2	2	1
213.0045	2	2	1
220.0045	2	2	1
225.0045	2	2	1
235.0044	2	2	1
240.0044	2	4	1
246.0043	2	4	1
257.0043	2	4	1
264.0043	2	4	1
270.0042	2	4	1
277.0042	2	4	1
281.0042	2	4	1
285.0042	2	4	1
290.0042	2	2	1
295.0042	2	2	1
302.0042	2	2	1
306.0041	2	2	1
312.0041	2	2	1
317.0041	2	2	1
323.0041	2	2	1
333.004	2	2	1
340.0039	20	3	0
