onset	duration	trial_type	correct
0.0256	20	3	0
20.0055	2	4	0
27.0055	2	4	1
33.0054	2	4	1
38.0054	2	4	0
42.0054	2	4	0
48.0054	2	4	1
61.0053	2	4	1
65.0053	2	4	1
70.0053	2	4	1
77.0053	2	4	1
83.0052	2	4	1
87.0052	2	4	1
94.0052	2	4	1
98.0052	2	4	1
110.0051	2	4	0
115.0051	2	4	1
120.0055	2	2	1
125.0051	2	2	1
131.0051	2	2	0
138.005	2	2	1
149.005	2	2	1
153.005	2	2	1
160.0049	2	2	1
166.0049	2	2	1
170.0048	20	3	0
190.0048	2	1	1
197.0047	2	1	1
202.0047	2	1	1
212.0047	2	1	1
219.0046	2	1	1
223.0046	2	1	0
229.0046	2	1	1
234.0046	2	1	1
240.0046	2	2	1
247.0046	2	2	1
251.0046	2	2	1
258.0045	2	2	1
268.0045	2	2	1
273.0045	2	2	1
279.0044	2	2	1
284.0044	2	2	1
290.0043	2	1	1
297.0043	2	1	0
303.0043	2	1	1
309.0042	2	1	1
320.0042	2	1	1
324.0042	2	1	1
329.0041	2	1	1
336.0041	2	1	1
340.0041	20	3	0
