onset	duration	trial_type	correct
0.0202	20	3	0
20.0027	2	1	1
27.01	2	1	1
33.0078	2	1	1
38.0059	2	1	1
43.004	2	1	1
47.0025	2	1	1
54.0098	2	1	1
66.0053	2	1	1
70.0037	2	1	1
77.0011	2	1	1
89.0066	2	1	0
94.0047	2	1	0
99.0028	2	1	1
103.0012	2	1	1
110.0086	2	1	1
114.0071	2	1	0
120.0048	2	4	1
127.0022	2	4	1
133.0099	2	4	1
137.0084	2	4	1
142.0065	2	4	1
146.005	2	4	0
159.01	2	4	0
164.0081	2	4	1
170.0059	20	3	0
190.0087	2	2	1
195.0065	2	2	1
199.005	2	2	0
211.0104	2	2	1
218.0078	2	2	1
224.0055	2	2	0
228.004	2	2	0
233.0021	2	2	1
240.0094	2	4	0
245.0075	2	4	1
251.0052	2	4	1
255.0037	2	4	1
262.001	2	4	1
266.0095	2	4	1
271.0076	2	4	0
284.0027	2	4	1
290.0105	2	2	1
295.0086	2	2	0
305.0048	2	2	1
309.0033	2	2	0
316.0106	2	2	1
322.0084	2	2	1
328.0061	2	2	1
335.0035	2	2	1
340.0015	20	3	0
