onset	duration	trial_type	correct
0.0174	20	3	0
20.0103	2	2	1
25.008	2	2	1
37.0035	2	2	1
44.0008	2	2	1
51.0082	2	2	1
57.0059	2	2	1
62.004	2	2	1
66.0025	2	2	0
70.001	2	2	0
76.0087	2	2	1
83.006	2	2	1
87.0045	2	2	1
98.0104	2	2	1
104.0081	2	2	1
109.0062	2	2	1
113.0047	2	2	1
120.002	2	1	1
124.0104	2	1	1
130.0082	2	1	1
137.0055	2	1	1
141.004	2	1	1
146.0021	2	1	1
159.0072	2	1	1
165.0049	2	1	1
170.003	20	3	0
190.0055	2	4	1
195.0036	2	4	1
205.0098	2	4	1
212.0071	2	4	1
216.0056	2	4	1
222.0033	2	4	1
227.0014	2	4	1
233.0092	2	4	1
240.0065	2	1	1
247.0039	2	1	0
252.002	2	1	1
258.0097	2	1	1
265.007	2	1	0
271.0048	2	1	1
281.001	2	1	1
286.0091	2	1	1
290.0076	2	4	1
297.0049	2	4	1
301.0034	2	4	1
312.0092	2	4	1
316.0077	2	4	1
322.0055	2	4	1
329.0028	2	4	1
335.0105	2	4	0
340.0086	20	3	0
