onset	duration	trial_type	correct
0.0264	20	3	0
20.0062	2	4	1
26.0061	2	4	1
36.006	2	4	1
41.0059	2	4	1
47.0059	2	4	1
52.0058	2	4	1
59.0057	2	4	0
63.0057	2	4	1
70.0056	2	4	1
76.0055	2	4	1
82.0055	2	4	1
89.0054	2	4	1
93.0054	2	4	1
100.0053	2	4	1
105.0052	2	4	1
115.0051	2	4	1
120.0055	2	2	1
125.0051	2	2	0
129.005	2	2	1
136.0049	2	2	1
142.0049	2	2	0
147.0048	2	2	1
159.0047	2	2	1
166.0046	2	2	1
170.0045	20	3	0
190.0043	2	1	0
197.0042	2	1	1
209.0041	2	1	1
213.004	2	1	1
218.004	2	1	1
224.0039	2	1	1
229.0038	2	1	1
236.0038	2	1	0
240.0038	2	2	1
247.0037	2	2	1
260.0035	2	2	1
265.0035	2	2	1
269.0034	2	2	0
275.0034	2	2	0
280.0033	2	2	1
286.0033	2	2	1
290.0031	2	1	1
295.0031	2	1	1
299.003	2	1	1
306.003	2	1	1
310.0029	2	1	1
315.0029	2	1	1
327.0027	2	1	1
334.0026	2	1	1
340.0026	20	3	0
