onset	duration	trial_type	correct
0.0276	20	3	0
20.0078	2	2	0
25.0074	2	2	1
37.0073	2	2	1
44.0072	2	2	1
51.0071	2	2	1
57.0071	2	2	0
62.007	2	2	0
66.007	2	2	0
70.0069	2	2	0
76.0068	2	2	1
83.0068	2	2	1
87.0067	2	2	0
98.0066	2	2	1
104.0065	2	2	1
109.0065	2	2	1
113.0065	2	2	1
120.0063	2	1	1
124.0062	2	1	1
130.0062	2	1	1
137.0061	2	1	1
141.006	2	1	1
146.006	2	1	1
159.0058	2	1	1
165.0058	2	1	1
170.0057	20	3	0
190.0055	2	4	1
195.0054	2	4	1
205.0053	2	4	1
212.0052	2	4	1
216.0052	2	4	1
222.0051	2	4	1
227.0051	2	4	1
233.005	2	4	1
240.0049	2	1	1
247.0048	2	1	1
252.0048	2	1	1
258.0047	2	1	1
265.0046	2	1	1
271.0046	2	1	1
281.0045	2	1	1
286.0044	2	1	1
290.0044	2	4	1
297.0043	2	4	1
301.0042	2	4	1
312.0041	2	4	1
316.0041	2	4	1
322.004	2	4	1
329.0039	2	4	1
335.0038	2	4	1
340.0038	20	3	0
