onset	duration	trial_type	correct
0.0205	20	3	0
20.0028	2	4	1
26.0105	2	4	1
36.0067	2	4	1
41.0048	2	4	1
47.0025	2	4	1
52.0106	2	4	1
59.0079	2	4	1
63.0064	2	4	1
70.0037	2	4	0
76.0014	2	4	1
82.0091	2	4	1
89.0064	2	4	1
93.0049	2	4	0
100.0022	2	4	1
105.0103	2	4	1
115.0065	2	4	0
120.005	2	2	1
125.0027	2	2	1
129.0012	2	2	1
136.0085	2	2	1
142.0062	2	2	0
147.0043	2	2	0
159.0098	2	2	1
166.007	2	2	1
170.0054	20	3	0
190.0078	2	1	1
197.0051	2	1	1
209.0105	2	1	1
213.009	2	1	0
218.0071	2	1	0
224.0048	2	1	1
229.0028	2	1	1
236.0101	2	1	0
240.0087	2	2	0
247.006	2	2	1
260.001	2	2	0
265.0091	2	2	1
269.0076	2	2	1
275.0053	2	2	1
280.0034	2	2	1
286.0011	2	2	1
290.0095	2	1	0
295.0076	2	1	1
299.0061	2	1	1
306.0034	2	1	0
310.0019	2	1	1
315.0099	2	1	1
327.0053	2	1	1
334.0027	2	1	1
340.0104	20	3	0
