onset	duration	trial_type
0	21	1
21.012	5	2
26.0301	31	3
57.2383	21	1
78.2504	5	2
83.2685	31	4
114.4766	21	1
135.4887	5	2
140.5068	31	5
171.715	21	1
192.727	5	2
197.7451	31	5
228.9533	21	1
249.9653	5	2
254.9834	31	4
286.1916	21	1
307.2037	5	2
312.2217	31	3
343.4299	21	1
364.442	5	2
369.46	31	4
400.6682	21	1
421.6803	5	2
426.6984	31	5
457.9066	21	1
478.9186	5	2
483.9367	31	3
512.126	21	1
533.1381	5	2
538.1562	31	3
569.3643	21	1
590.3764	5	2
595.3945	31	5
626.6027	21	1
647.6147	5	2
652.6328	31	4
683.841	21	1
706.8523	31	3
