onset	duration	trial_type	correct
0.0242	20	3	0
20.0066	2	4	1
27.0039	2	4	1
33.0017	2	4	1
38.0098	2	4	1
42.0083	2	4	1
48.006	2	4	1
61.0011	2	4	1
65.0096	2	4	1
70.0077	2	4	1
77.005	2	4	1
83.0027	2	4	1
87.0012	2	4	1
94.0086	2	4	1
98.0071	2	4	1
110.0025	2	4	0
115.0106	2	4	1
120.0092	2	2	1
125.0069	2	2	1
131.0046	2	2	1
138.002	2	2	1
149.0078	2	2	1
153.0063	2	2	1
160.0037	2	2	1
166.0014	2	2	1
170.0098	20	3	0
190.0022	2	1	1
197.0096	2	1	1
202.0077	2	1	1
212.0039	2	1	1
219.0012	2	1	1
223.0097	2	1	0
229.0075	2	1	1
234.0056	2	1	1
240.0034	2	2	1
247.0107	2	2	1
251.0092	2	2	1
258.0065	2	2	1
268.0027	2	2	1
273.0009	2	2	1
279.0086	2	2	1
284.0067	2	2	1
290.0043	2	1	1
297.0017	2	1	1
303.0094	2	1	1
309.0071	2	1	1
320.003	2	1	1
324.0015	2	1	1
329.0096	2	1	1
336.0069	2	1	1
340.0054	20	3	0
