onset	duration	trial_type	correct
0.0229	20	3	0
20.0053	2	4	0
26.0031	2	4	1
36.0093	2	4	1
41.0074	2	4	1
47.0051	2	4	1
52.0032	2	4	1
59.0106	2	4	0
63.009	2	4	0
70.0064	2	4	1
76.0041	2	4	1
82.0019	2	4	1
89.0092	2	4	1
93.0077	2	4	0
100.005	2	4	0
105.0031	2	4	1
115.0094	2	4	0
120.0079	2	2	1
125.0057	2	2	1
129.0041	2	2	1
136.0015	2	2	1
142.0092	2	2	0
147.0073	2	2	0
159.0027	2	2	1
166.0101	2	2	1
170.0085	20	3	0
190.0009	2	1	1
197.0083	2	1	1
209.0037	2	1	1
213.0022	2	1	1
218.0103	2	1	0
224.0081	2	1	0
229.0062	2	1	1
236.0035	2	1	0
240.0021	2	2	0
247.0094	2	2	1
260.0045	2	2	1
265.0026	2	2	1
269.0011	2	2	1
275.0088	2	2	1
280.0069	2	2	1
286.0047	2	2	1
290.0031	2	1	0
295.0012	2	1	1
299.0097	2	1	1
306.007	2	1	0
310.0055	2	1	1
315.0036	2	1	1
327.009	2	1	1
334.0064	2	1	1
340.0041	20	3	0
