onset	duration	trial_type	correct
0.0234	20	3	0
20.0032	2	1	1
24.0032	2	1	1
29.0032	2	1	0
36.0031	2	1	1
40.0031	2	1	1
45.003	2	1	1
51.003	2	1	1
63.0029	2	1	1
70.0029	2	1	1
76.0028	2	1	0
82.0028	2	1	1
89.0027	2	1	1
93.0027	2	1	1
103.0026	2	1	1
108.0026	2	1	1
115.0026	2	1	1
120.0025	2	4	1
126.0025	2	4	1
133.0024	2	4	1
137.0024	2	4	1
141.0024	2	4	1
146.0023	2	4	1
158.0023	2	4	1
165.0022	2	4	1
170.0022	20	3	0
190.0025	2	2	1
194.0021	2	2	1
200.002	2	2	1
207.002	2	2	1
213.0019	2	2	1
220.0019	2	2	1
225.0019	2	2	1
235.0018	2	2	1
240.0017	2	4	1
246.0017	2	4	1
257.0016	2	4	1
264.0015	2	4	1
270.0015	2	4	1
277.0014	2	4	1
281.0014	2	4	1
285.0014	2	4	1
290.0014	2	2	1
295.0014	2	2	0
302.0013	2	2	1
306.0013	2	2	1
312.0014	2	2	1
317.0012	2	2	1
323.0013	2	2	1
333.0012	2	2	1
340.0009	20	3	0
