onset	duration	trial_type	correct
0.0279	20	3	0
20.0077	2	4	0
27.0076	2	4	1
33.0076	2	4	1
38.0075	2	4	1
42.0075	2	4	1
48.0074	2	4	1
61.0073	2	4	1
65.0072	2	4	1
70.0072	2	4	1
77.0071	2	4	1
83.0071	2	4	1
87.007	2	4	1
94.007	2	4	1
98.0069	2	4	1
110.0068	2	4	0
115.0067	2	4	1
120.0071	2	2	1
125.0067	2	2	0
131.0066	2	2	1
138.0066	2	2	0
149.0065	2	2	0
153.0064	2	2	0
160.0064	2	2	0
166.0063	2	2	1
170.0062	20	3	0
190.006	2	1	1
197.0059	2	1	1
202.0059	2	1	1
212.0058	2	1	1
219.0057	2	1	1
223.0056	2	1	1
229.0056	2	1	1
234.0055	2	1	1
240.0055	2	2	0
247.0055	2	2	1
251.0054	2	2	0
258.0054	2	2	0
268.0052	2	2	1
273.0052	2	2	1
279.0051	2	2	0
284.0051	2	2	0
290.005	2	1	1
297.0049	2	1	0
303.0048	2	1	1
309.0048	2	1	1
320.0047	2	1	1
324.0046	2	1	1
329.0046	2	1	0
336.0045	2	1	1
340.0045	20	3	0
