onset	duration	trial_type	correct
0.0273	20	3	0
20.0076	2	2	0
25.0072	2	2	1
32.0072	2	2	1
39.0072	2	2	1
45.0072	2	2	1
57.0071	2	2	1
62.0071	2	2	1
66.0071	2	2	1
70.0071	2	2	1
74.0071	2	2	1
85.0071	2	2	1
92.007	2	2	1
98.007	2	2	1
105.007	2	2	0
109.007	2	2	1
115.007	2	2	1
120.0069	2	1	0
125.0069	2	1	0
132.0069	2	1	1
139.0068	2	1	0
145.0068	2	1	1
155.0068	2	1	1
160.0068	2	1	1
164.0068	2	1	1
170.0067	20	3	0
190.0067	2	4	1
195.0067	2	4	1
202.0066	2	4	1
206.0066	2	4	1
212.0066	2	4	1
219.0066	2	4	1
231.0066	2	4	1
235.0065	2	4	0
240.0065	2	1	1
247.0065	2	1	1
251.0065	2	1	0
263.0065	2	1	1
268.0064	2	1	0
272.0064	2	1	1
279.0064	2	1	1
284.0064	2	1	1
290.0064	2	4	0
294.0064	2	4	1
299.0063	2	4	1
305.0063	2	4	1
311.0063	2	4	1
316.0063	2	4	1
320.0063	2	4	1
333.0062	2	4	1
340.0062	20	3	0
