onset	duration	trial_type	correct
0.0198	20	3	0
20.0023	2	1	1
24.0008	2	1	1
29.0089	2	1	0
36.0063	2	1	1
40.0048	2	1	1
45.003	2	1	0
51.0007	2	1	1
63.0062	2	1	1
70.0036	2	1	1
76.0014	2	1	0
82.0091	2	1	1
89.0065	2	1	1
93.005	2	1	1
103.0013	2	1	1
108.0094	2	1	1
115.0068	2	1	1
120.0049	2	4	1
126.0027	2	4	1
133.0101	2	4	0
137.0086	2	4	1
141.0071	2	4	1
146.0052	2	4	1
158.0007	2	4	1
165.0081	2	4	1
170.0062	20	3	0
190.0092	2	2	1
194.0073	2	2	1
200.0051	2	2	1
207.0025	2	2	1
213.0102	2	2	1
220.0076	2	2	1
225.0057	2	2	1
235.002	2	2	1
240.0101	2	4	1
246.0078	2	4	1
257.0037	2	4	1
264.0011	2	4	1
270.0088	2	4	1
277.0062	2	4	1
281.0047	2	4	1
285.0032	2	4	1
290.0014	2	2	1
295.0096	2	2	1
302.0069	2	2	1
306.0054	2	2	1
312.0032	2	2	1
317.0013	2	2	1
323.0091	2	2	1
333.0054	2	2	1
340.0027	20	3	0
