onset	duration	trial_type	correct
0.0233	20	3	0
20.0058	2	1	0
24.0043	2	1	1
29.0104	2	1	0
36.0098	2	1	1
40.0083	2	1	1
45.0064	2	1	0
51.0042	2	1	1
63.0097	2	1	1
70.0071	2	1	1
76.0048	2	1	0
82.0025	2	1	1
89.0099	2	1	1
93.0084	2	1	1
103.0047	2	1	0
108.0028	2	1	0
115.0102	2	1	1
120.0083	2	4	1
126.0061	2	4	0
133.0034	2	4	0
137.0019	2	4	1
141.0104	2	4	1
146.0086	2	4	1
158.004	2	4	1
165.0014	2	4	1
170.0095	20	3	0
190.0027	2	2	1
194.0108	2	2	1
200.0085	2	2	1
207.0059	2	2	1
213.0037	2	2	1
220.0011	2	2	0
225.0092	2	2	1
235.0054	2	2	1
240.0033	2	4	1
246.001	2	4	1
257.0069	2	4	1
264.0043	2	4	1
270.002	2	4	1
277.0094	2	4	1
281.0079	2	4	1
285.0064	2	4	1
290.0048	2	2	1
295.0029	2	2	1
302.0103	2	2	1
306.0088	2	2	1
312.0066	2	2	1
317.0046	2	2	1
323.0024	2	2	0
333.0086	2	2	1
339.9997	20	3	0
