onset	duration	trial_type	correct
0.0252	20	3	0
20.0084	2	2	0
25.0061	2	2	1
32.0034	2	2	1
39.0107	2	2	1
45.0085	2	2	1
57.0039	2	2	1
62.002	2	2	1
66.0105	2	2	1
70.009	2	2	1
74.0075	2	2	1
85.0033	2	2	1
92.0107	2	2	1
98.0084	2	2	1
105.0058	2	2	1
109.0043	2	2	1
115.002	2	2	0
120.0098	2	1	1
125.0079	2	1	1
132.0053	2	1	0
139.0026	2	1	0
145.0104	2	1	1
155.0066	2	1	1
160.0047	2	1	0
164.0032	2	1	1
170.0009	20	3	0
190.0033	2	4	1
195.0014	2	4	1
202.0087	2	4	0
206.0072	2	4	1
212.005	2	4	1
219.0023	2	4	1
231.0078	2	4	1
235.0063	2	4	0
240.0044	2	1	1
247.0017	2	1	1
251.0102	2	1	0
263.0057	2	1	1
268.0038	2	1	0
272.0022	2	1	1
279.0096	2	1	1
284.0077	2	1	0
290.0054	2	4	1
294.0039	2	4	1
299.002	2	4	0
305.0097	2	4	1
311.0075	2	4	1
316.0056	2	4	1
320.004	2	4	1
333.0091	2	4	1
340.0065	20	3	0
