onset	duration	trial_type	correct
0.0259	20	3	0
20.0058	2	1	1
24.0058	2	1	1
29.0057	2	1	0
36.0057	2	1	1
40.0057	2	1	1
45.0056	2	1	0
51.0056	2	1	1
63.0055	2	1	1
70.0055	2	1	1
76.0054	2	1	0
82.0054	2	1	1
89.0053	2	1	1
93.0053	2	1	1
103.0052	2	1	1
108.0052	2	1	1
115.0052	2	1	1
120.0051	2	4	1
126.0051	2	4	1
133.005	2	4	1
137.005	2	4	1
141.005	2	4	1
146.0049	2	4	1
158.0049	2	4	1
165.0048	2	4	1
170.0048	20	3	0
190.0051	2	2	1
194.0047	2	2	1
200.0046	2	2	1
207.0046	2	2	1
213.0046	2	2	1
220.0045	2	2	1
225.0045	2	2	1
235.0044	2	2	1
240.0043	2	4	1
246.0043	2	4	1
257.0042	2	4	1
264.0041	2	4	1
270.0041	2	4	1
277.004	2	4	1
281.004	2	4	1
285.004	2	4	1
290.004	2	2	1
295.004	2	2	1
302.0039	2	2	1
306.0039	2	2	1
312.0039	2	2	1
317.0038	2	2	1
323.0038	2	2	1
333.0037	2	2	1
340.0036	20	3	0
