onset	duration	trial_type	correct
0.0217	20	3	0
20.0015	2	4	1
27.0015	2	4	1
33.0014	2	4	1
38.0014	2	4	1
42.0014	2	4	1
48.0013	2	4	1
61.0012	2	4	1
65.0012	2	4	1
70.0012	2	4	1
77.0011	2	4	1
83.0011	2	4	1
87.0011	2	4	1
94.001	2	4	1
98.001	2	4	1
110.0009	2	4	0
115.0009	2	4	1
120.0013	2	2	1
125.0009	2	2	1
131.0008	2	2	1
138.0008	2	2	1
149.0007	2	2	1
153.0007	2	2	1
160.0106	2	2	1
166.0106	2	2	1
170.0105	20	3	0
190.0104	2	1	1
197.0103	2	1	1
202.0103	2	1	1
212.0102	2	1	1
219.0102	2	1	1
223.0101	2	1	1
229.0101	2	1	1
234.0101	2	1	1
240.0101	2	2	1
247.01	2	2	1
251.01	2	2	1
258.01	2	2	1
268.0099	2	2	1
273.0099	2	2	1
279.0098	2	2	1
284.0098	2	2	1
290.0097	2	1	1
297.0096	2	1	0
303.0096	2	1	1
309.0096	2	1	1
320.0095	2	1	1
324.0094	2	1	1
329.0094	2	1	0
336.0094	2	1	1
340.0093	20	3	0
